# px1=196,234  px2=196,236  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
42,21140.0,21151.302734375,21158.0,21152.259765625
43,21148.0,21151.341796875,21158.0,21152.2890625
44,21156.0,21151.3828125,21158.0,21152.31640625
45,21180.0,21151.421875,21142.0,21152.345703125
46,21148.0,21151.47265625,21166.0,21152.380859375
47,21148.0,21151.515625,21158.0,21152.412109375
48,21132.0,21151.568359375,21142.0,21152.44921875
49,21156.0,21151.611328125,21150.0,21152.48046875
50,21148.0,21151.65625,21150.0,21152.51171875
51,21132.0,21151.6953125,21150.0,21152.5390625
52,21116.0,21151.7265625,21150.0,21152.55859375
53,21148.0,21151.763671875,21142.0,21152.58203125
54,21132.0,21151.80078125,21174.0,21152.6015625
55,21140.0,21151.8359375,21158.0,21152.623046875
56,21156.0,21151.8828125,21158.0,21152.65234375
57,21140.0,21151.92578125,21166.0,21152.681640625
58,21148.0,21151.951171875,21158.0,21152.6953125
59,21132.0,21151.984375,21166.0,21152.716796875
60,21148.0,21152.01171875,21158.0,21152.732421875
61,21132.0,21152.046875,21158.0,21152.75390625
62,21132.0,21152.056640625,21150.0,21152.7578125
63,21132.0,21152.0859375,21142.0,21152.77734375
64,21132.0,21152.09765625,21166.0,21152.783203125
65,21148.0,21152.103515625,21142.0,21152.78515625
66,21148.0,21152.10546875,21166.0,21152.78125
67,21172.0,21152.12109375,21150.0,21152.78515625
68,21156.0,21152.14453125,21142.0,21152.79296875
69,21148.0,21152.1796875,21142.0,21152.8125
70,21156.0,21152.220703125,21158.0,21152.8359375
71,21140.0,21152.28125,21158.0,21152.875
72,21148.0,21152.33984375,21158.0,21152.91796875
73,21148.0,21152.3828125,21150.0,21152.94140625
74,21124.0,21152.451171875,21142.0,21152.978515625
75,21140.0,21152.51953125,21158.0,21153.017578125
76,21140.0,21152.591796875,21158.0,21153.05859375
77,21148.0,21152.66796875,21142.0,21153.10546875
78,21132.0,21152.76171875,21150.0,21153.15625
79,21156.0,21152.861328125,21166.0,21153.224609375
80,21132.0,21152.953125,21142.0,21153.275390625
81,21156.0,21153.041015625,21182.0,21153.330078125
82,21140.0,21153.150390625,21134.0,21153.3984375
83,21132.0,21153.2578125,21142.0,21153.478515625
84,21148.0,21153.375,21134.0,21153.5703125
85,21148.0,21153.490234375,21142.0,21153.66015625
86,21132.0,21153.609375,21166.0,21153.75390625
87,21148.0,21153.72265625,21174.0,21153.853515625
88,21148.0,21153.82421875,21166.0,21153.939453125
89,21132.0,21153.93359375,21142.0,21154.03125
90,21140.0,21154.05078125,21142.0,21154.140625
91,21140.0,21154.16015625,21150.0,21154.240234375
92,21132.0,21154.27734375,21142.0,21154.3515625
93,21148.0,21154.380859375,21134.0,21154.44921875
94,21140.0,21154.490234375,21150.0,21154.55859375
95,21140.0,21154.576171875,21158.0,21154.640625
96,21132.0,21154.658203125,21142.0,21154.71875
97,21148.0,21154.76171875,21166.0,21154.80859375
98,21140.0,21154.86328125,21150.0,21154.90625
99,21148.0,21154.94921875,21142.0,21154.978515625
100,21140.0,21155.0390625,21174.0,21155.05859375
101,21116.0,21155.11328125,21166.0,21155.119140625
102,21132.0,21155.189453125,21142.0,21155.185546875
