# px1=188,200  px2=166,490  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
91,22342.0,22343.921875,22264.0,22235.79296875
92,22326.0,22342.830078125,22248.0,22236.134765625
93,22342.0,22341.65234375,22232.0,22236.443359375
94,22334.0,22340.482421875,22248.0,22236.806640625
95,22350.0,22339.244140625,22248.0,22237.158203125
96,22342.0,22338.0390625,22264.0,22237.59375
97,22358.0,22336.96875,22240.0,22238.08203125
98,22350.0,22335.861328125,22264.0,22238.517578125
99,22326.0,22334.8359375,22264.0,22239.01953125
100,22342.0,22333.78515625,22256.0,22239.458984375
101,22350.0,22332.705078125,22256.0,22239.91796875
102,22334.0,22331.630859375,22264.0,22240.30859375
103,22350.0,22330.560546875,22248.0,22240.73046875
104,22334.0,22329.49609375,22282.0,22241.140625
105,22334.0,22328.41796875,22272.0,22241.533203125
106,22326.0,22327.3515625,22264.0,22241.861328125
107,22310.0,22326.25,22264.0,22242.177734375
108,22326.0,22325.171875,22264.0,22242.470703125
109,22326.0,22324.091796875,22264.0,22242.74609375
110,22318.0,22323.00390625,22248.0,22243.037109375
111,22318.0,22321.8828125,22256.0,22243.291015625
112,22310.0,22320.708984375,22248.0,22243.662109375
113,22334.0,22319.529296875,22264.0,22244.06640625
114,22334.0,22318.40625,22290.0,22244.3828125
115,22334.0,22317.2421875,22282.0,22244.708984375
116,22334.0,22316.126953125,22256.0,22244.955078125
117,22326.0,22314.9921875,22264.0,22245.20703125
118,22318.0,22313.912109375,22282.0,22245.392578125
119,22300.0,22312.8203125,22264.0,22245.53515625
120,22318.0,22311.708984375,22256.0,22245.693359375
121,22318.0,22310.59765625,22264.0,22245.857421875
122,22300.0,22309.552734375,22264.0,22245.953125
123,22334.0,22308.517578125,22264.0,22246.013671875
124,22326.0,22307.51953125,22264.0,22246.046875
125,22318.0,22306.552734375,22256.0,22246.0234375
126,22300.0,22305.57421875,22272.0,22246.03125
127,22310.0,22304.658203125,22282.0,22245.98046875
128,22292.0,22303.642578125,22248.0,22246.0390625
129,22292.0,22302.5625,22282.0,22246.19140625
130,22310.0,22301.568359375,22264.0,22246.263671875
131,22318.0,22300.583984375,22264.0,22246.3828125
132,22310.0,22299.6640625,22264.0,22246.42578125
133,22310.0,22298.775390625,22282.0,22246.447265625
134,22310.0,22297.931640625,22290.0,22246.42578125
135,22310.0,22297.18359375,22264.0,22246.359375
136,22310.0,22296.4140625,22272.0,22246.3125
137,22300.0,22295.58984375,22290.0,22246.2890625
138,22276.0,22294.828125,22282.0,22246.205078125
139,22292.0,22294.12109375,22256.0,22246.08203125
140,22284.0,22293.4296875,22264.0,22245.94921875
141,22284.0,22292.833984375,22256.0,22245.76171875
142,22292.0,22292.216796875,22248.0,22245.57421875
143,22310.0,22291.705078125,22256.0,22245.3046875
144,22292.0,22291.123046875,22256.0,22245.06640625
145,22292.0,22290.416015625,22256.0,22244.904296875
146,22310.0,22289.76171875,22264.0,22244.71875
147,22284.0,22289.1015625,22272.0,22244.509765625
148,22276.0,22288.4765625,22248.0,22244.29296875
149,22300.0,22287.865234375,22264.0,22244.060546875
150,22292.0,22287.279296875,22264.0,22243.826171875
151,22284.0,22286.77734375,22264.0,22243.51953125
152,22268.0,22286.28515625,22248.0,22243.1953125
153,22268.0,22285.82421875,22272.0,22242.853515625
154,22268.0,22285.349609375,22264.0,22242.556640625
