# px1=364,350  px2=80,350  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
257,23660.0,23651.7109375,22022.0,22022.759765625
258,23466.0,23479.96484375,22014.0,22023.759765625
259,23110.0,23090.486328125,22030.0,22033.5390625
260,23676.0,23678.3515625,22006.0,22022.609375
261,23376.0,23385.078125,22014.0,22024.1796875
262,23134.0,23115.1015625,22054.0,22035.306640625
263,23708.0,23696.51953125,22022.0,22022.783203125
264,23304.0,23324.2421875,21996.0,22025.390625
265,23118.0,23125.87109375,22038.0,22032.69921875
266,23740.0,23751.0078125,22014.0,22023.61328125
267,23256.0,23267.6796875,22038.0,22024.70703125
268,23142.0,23161.84375,22062.0,22036.958984375
269,23788.0,23787.42578125,22006.0,22019.513671875
270,23206.0,23200.1171875,22030.0,22026.517578125
271,23198.0,23175.234375,22046.0,22033.5
272,23772.0,23784.921875,22054.0,22023.255859375
273,23150.0,23159.671875,22030.0,22025.76953125
274,23166.0,23169.736328125,22046.0,22035.42578125
275,23846.0,23821.943359375,22030.0,22022.140625
276,23110.0,23118.669921875,22030.0,22028.171875
277,23190.0,23193.05078125,22038.0,22032.044921875
278,23854.0,23845.7109375,22014.0,22024.0546875
279,23078.0,23071.046875,22046.0,22026.212890625
280,23190.0,23203.57421875,22054.0,22036.173828125
281,23846.0,23840.29296875,22006.0,22020.08984375
282,23062.0,23050.0859375,22030.0,22026.34375
283,23232.0,23202.078125,22062.0,22035.30859375
284,23878.0,23862.3828125,22030.0,22022.86328125
285,23004.0,23021.26171875,22022.0,22028.275390625
286,23216.0,23222.755859375,22038.0,22033.2578125
287,23886.0,23877.453125,22006.0,22023.22265625
288,22996.0,23008.18359375,22030.0,22027.4140625
289,23216.0,23222.65625,22046.0,22032.892578125
290,23878.0,23867.173828125,21988.0,22023.537109375
291,23022.0,23015.228515625,22030.0,22027.9609375
292,23190.0,23212.419921875,22054.0,22033.75
293,23878.0,23870.6015625,21996.0,22022.193359375
294,23022.0,23031.552734375,22030.0,22027.744140625
295,23216.0,23213.134765625,22038.0,22033.94921875
296,23878.0,23866.900390625,22006.0,22023.533203125
297,23054.0,23032.68359375,22030.0,22026.599609375
298,23216.0,23211.4296875,22070.0,22035.138671875
299,23838.0,23842.744140625,22022.0,22021.369140625
300,23086.0,23080.29296875,22030.0,22028.580078125
301,23206.0,23202.39453125,22062.0,22034.060546875
302,23838.0,23839.828125,22022.0,22024.205078125
303,23126.0,23122.22265625,22038.0,22024.8359375
304,23158.0,23195.853515625,22054.0,22034.435546875
305,23822.0,23829.19140625,22030.0,22023.103515625
306,23166.0,23149.57421875,22030.0,22026.822265625
307,23190.0,23186.611328125,22054.0,22034.5703125
308,23830.0,23792.466796875,22030.0,22022.4375
309,23198.0,23201.916015625,22038.0,22025.62109375
310,23134.0,23156.033203125,22062.0,22035.849609375
311,23772.0,23765.06640625,22030.0,22021.771484375
312,23288.0,23279.751953125,22022.0,22027.8359375
313,23150.0,23150.82421875,22046.0,22032.71875
314,23780.0,23759.283203125,22022.0,22023.94140625
315,23328.0,23330.05078125,22030.0,22025.669921875
316,23134.0,23143.380859375,22062.0,22037.876953125
