# px1=146,132  px2=164,208  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
371,22446.0,22450.9765625,23386.0,23409.58984375
372,22438.0,22450.8046875,23378.0,23408.669921875
373,22464.0,22450.625,23404.0,23407.65234375
374,22438.0,22450.44921875,23404.0,23406.439453125
375,22438.0,22450.3671875,23394.0,23404.869140625
376,22480.0,22450.3984375,23404.0,23403.2109375
377,22438.0,22450.3984375,23404.0,23401.59375
378,22446.0,22450.220703125,23378.0,23400.203125
379,22430.0,22450.09765625,23378.0,23398.7421875
380,22456.0,22449.931640625,23370.0,23397.359375
381,22456.0,22449.986328125,23386.0,23395.599609375
382,22430.0,22449.72265625,23370.0,23394.43359375
383,22446.0,22449.5546875,23386.0,23393.37890625
