# px1=300,250  px2=301,251  fps=60.0
frame,px1_raw,px1_denoised,px2_raw,px2_denoised
110,20344.0,20355.388671875,20356.0,20350.9296875
111,20336.0,20355.40234375,20340.0,20350.9453125
112,20352.0,20355.42578125,20388.0,20350.974609375
113,20344.0,20355.453125,20348.0,20351.0078125
114,20360.0,20355.470703125,20348.0,20351.02734375
115,20352.0,20355.494140625,20348.0,20351.0546875
116,20328.0,20355.51171875,20340.0,20351.06640625
117,20368.0,20355.52734375,20348.0,20351.08203125
118,20360.0,20355.541015625,20348.0,20351.08984375
119,20320.0,20355.556640625,20348.0,20351.09765625
120,20344.0,20355.576171875,20348.0,20351.11328125
121,20344.0,20355.595703125,20340.0,20351.12890625
122,20352.0,20355.607421875,20356.0,20351.12890625
123,20352.0,20355.62109375,20340.0,20351.1328125
124,20360.0,20355.630859375,20372.0,20351.1328125
125,20360.0,20355.64453125,20348.0,20351.1328125
126,20352.0,20355.65234375,20332.0,20351.12890625
127,20344.0,20355.658203125,20348.0,20351.123046875
128,20320.0,20355.66796875,20324.0,20351.125
129,20360.0,20355.673828125,20348.0,20351.125
130,20328.0,20355.677734375,20332.0,20351.119140625
131,20336.0,20355.677734375,20340.0,20351.111328125
132,20328.0,20355.677734375,20364.0,20351.099609375
133,20336.0,20355.67578125,20348.0,20351.087890625
134,20360.0,20355.67578125,20332.0,20351.07421875
135,20344.0,20355.673828125,20340.0,20351.05859375
136,20360.0,20355.669921875,20340.0,20351.044921875
137,20360.0,20355.66796875,20364.0,20351.03125
138,20320.0,20355.671875,20340.0,20351.01953125
139,20336.0,20355.671875,20364.0,20351.005859375
140,20360.0,20355.67578125,20356.0,20350.99609375
141,20344.0,20355.6796875,20348.0,20350.984375
142,20344.0,20355.68359375,20356.0,20350.9765625
143,20320.0,20355.69140625,20372.0,20350.96875
144,20360.0,20355.6953125,20356.0,20350.9609375
145,20344.0,20355.697265625,20348.0,20350.951171875
146,20360.0,20355.705078125,20372.0,20350.947265625
147,20352.0,20355.712890625,20340.0,20350.94140625
148,20344.0,20355.72265625,20348.0,20350.939453125
149,20368.0,20355.734375,20364.0,20350.9375
150,20352.0,20355.748046875,20340.0,20350.9375
151,20360.0,20355.763671875,20364.0,20350.94140625
152,20360.0,20355.78125,20348.0,20350.9453125
153,20352.0,20355.796875,20356.0,20350.947265625
154,20328.0,20355.81640625,20380.0,20350.953125
155,20344.0,20355.8359375,20380.0,20350.958984375
156,20344.0,20355.857421875,20356.0,20350.970703125
157,20344.0,20355.884765625,20364.0,20350.984375
158,20344.0,20355.90234375,20356.0,20350.990234375
159,20336.0,20355.923828125,20340.0,20351.0
160,20360.0,20355.9296875,20340.0,20350.9921875
161,20352.0,20355.931640625,20364.0,20350.98046875
162,20368.0,20355.94140625,20364.0,20350.978515625
163,20344.0,20355.9453125,20348.0,20350.97265625
164,20328.0,20355.9609375,20340.0,20350.9765625
165,20352.0,20355.9765625,20332.0,20350.98046875
166,20376.0,20356.0,20348.0,20350.99609375
167,20352.0,20356.02734375,20348.0,20351.01171875
168,20352.0,20356.0546875,20356.0,20351.029296875
169,20344.0,20356.078125,20356.0,20351.04296875
170,20344.0,20356.111328125,20364.0,20351.06640625
171,20360.0,20356.14453125,20348.0,20351.09375
172,20320.0,20356.18359375,20340.0,20351.125
173,20336.0,20356.224609375,20348.0,20351.158203125
174,20336.0,20356.265625,20348.0,20351.19140625
175,20328.0,20356.31640625,20356.0,20351.232421875
176,20336.0,20356.349609375,20372.0,20351.255859375
177,20336.0,20356.3828125,20348.0,20351.275390625
178,20336.0,20356.42578125,20340.0,20351.30859375
179,20344.0,20356.47265625,20340.0,20351.34765625
180,20344.0,20356.53125,20356.0,20351.39453125
181,20336.0,20356.5859375,20340.0,20351.44140625
182,20304.0,20356.650390625,20356.0,20351.5
183,20344.0,20356.72265625,20372.0,20351.5625
184,20336.0,20356.791015625,20364.0,20351.623046875
185,20344.0,20356.861328125,20364.0,20351.685546875
186,20344.0,20356.9375,20364.0,20351.755859375
187,20352.0,20357.015625,20372.0,20351.828125
188,20320.0,20357.09765625,20340.0,20351.90234375
189,20352.0,20357.18359375,20356.0,20351.982421875
190,20336.0,20357.26171875,20340.0,20352.052734375
191,20344.0,20357.33984375,20348.0,20352.123046875
192,20320.0,20357.40234375,20340.0,20352.171875
193,20368.0,20357.45703125,20372.0,20352.21875
194,20336.0,20357.521484375,20364.0,20352.2734375
195,20344.0,20357.5703125,20348.0,20352.31640625
196,20360.0,20357.630859375,20364.0,20352.37109375
197,20360.0,20357.685546875,20356.0,20352.421875
198,20336.0,20357.75,20364.0,20352.484375
199,20352.0,20357.80078125,20364.0,20352.5390625
200,20336.0,20357.859375,20364.0,20352.59375
201,20352.0,20357.923828125,20356.0,20352.65625
202,20344.0,20357.9921875,20372.0,20352.7265625
203,20312.0,20358.060546875,20348.0,20352.798828125
204,20360.0,20358.130859375,20348.0,20352.873046875
205,20344.0,20358.201171875,20348.0,20352.947265625
206,20352.0,20358.263671875,20324.0,20353.017578125
207,20360.0,20358.330078125,20372.0,20353.091796875
208,20344.0,20358.37890625,20356.0,20353.150390625
209,20344.0,20358.42578125,20364.0,20353.203125
210,20352.0,20358.48046875,20356.0,20353.267578125
211,20352.0,20358.53515625,20356.0,20353.328125
212,20360.0,20358.599609375,20340.0,20353.3984375
213,20344.0,20358.66796875,20364.0,20353.47265625
214,20360.0,20358.73828125,20364.0,20353.548828125
215,20360.0,20358.818359375,20356.0,20353.6328125
216,20336.0,20358.890625,20364.0,20353.708984375
217,20360.0,20358.958984375,20356.0,20353.783203125
218,20344.0,20359.04296875,20332.0,20353.8671875
219,20336.0,20359.12890625,20340.0,20353.95703125
220,20360.0,20359.21875,20356.0,20354.046875
221,20344.0,20359.31640625,20356.0,20354.146484375
222,20344.0,20359.423828125,20348.0,20354.25
223,20344.0,20359.541015625,20356.0,20354.36328125
224,20360.0,20359.6640625,20340.0,20354.478515625
225,20336.0,20359.76953125,20364.0,20354.58203125
226,20336.0,20359.8828125,20348.0,20354.685546875
227,20352.0,20359.998046875,20348.0,20354.79296875
228,20360.0,20360.109375,20348.0,20354.8984375
229,20336.0,20360.23046875,20348.0,20355.01171875
230,20344.0,20360.34375,20372.0,20355.119140625
231,20360.0,20360.47265625,20388.0,20355.23828125
232,20344.0,20360.591796875,20372.0,20355.35546875
233,20344.0,20360.705078125,20356.0,20355.4609375
234,20344.0,20360.810546875,20348.0,20355.564453125
235,20376.0,20360.923828125,20372.0,20355.673828125
236,20360.0,20361.03125,20364.0,20355.77734375
237,20376.0,20361.1484375,20364.0,20355.890625
238,20336.0,20361.26171875,20372.0,20356.00390625
239,20312.0,20361.388671875,20340.0,20356.12890625
240,20344.0,20361.533203125,20348.0,20356.271484375
241,20336.0,20361.673828125,20356.0,20356.41015625
242,20368.0,20361.794921875,20372.0,20356.53125
243,20344.0,20361.92578125,20364.0,20356.662109375
244,20352.0,20362.0390625,20364.0,20356.775390625
245,20344.0,20362.15625,20356.0,20356.890625
246,20360.0,20362.259765625,20364.0,20356.99609375
247,20344.0,20362.3671875,20364.0,20357.103515625
248,20368.0,20362.486328125,20364.0,20357.22265625
249,20352.0,20362.609375,20348.0,20357.345703125
250,20360.0,20362.708984375,20340.0,20357.4453125
251,20344.0,20362.8125,20364.0,20357.546875
252,20368.0,20362.900390625,20364.0,20357.638671875
253,20344.0,20362.98828125,20380.0,20357.73046875
254,20360.0,20363.06640625,20364.0,20357.8125
255,20376.0,20363.1328125,20396.0,20357.880859375
256,20352.0,20363.212890625,20356.0,20357.96484375
257,20352.0,20363.296875,20356.0,20358.048828125
258,20360.0,20363.365234375,20364.0,20358.12109375
259,20376.0,20363.421875,20356.0,20358.177734375
260,20360.0,20363.46875,20372.0,20358.2265625
261,20344.0,20363.5078125,20372.0,20358.26953125
262,20344.0,20363.544921875,20372.0,20358.30859375
263,20368.0,20363.55859375,20356.0,20358.328125
264,20360.0,20363.576171875,20356.0,20358.349609375
265,20360.0,20363.609375,20372.0,20358.38671875
266,20328.0,20363.638671875,20372.0,20358.421875
267,20360.0,20363.66015625,20348.0,20358.44921875
268,20352.0,20363.68359375,20364.0,20358.4765625
269,20344.0,20363.69140625,20356.0,20358.4921875
270,20360.0,20363.708984375,20380.0,20358.515625
271,20352.0,20363.7109375,20380.0,20358.52734375
272,20344.0,20363.716796875,20356.0,20358.541015625
273,20352.0,20363.734375,20372.0,20358.564453125
274,20368.0,20363.7578125,20356.0,20358.59375
275,20344.0,20363.78125,20356.0,20358.62109375
276,20344.0,20363.806640625,20372.0,20358.65234375
277,20352.0,20363.830078125,20372.0,20358.6796875
278,20352.0,20363.857421875,20372.0,20358.712890625
279,20328.0,20363.880859375,20364.0,20358.7421875
280,20376.0,20363.8984375,20348.0,20358.765625
281,20376.0,20363.908203125,20364.0,20358.783203125
282,20344.0,20363.92578125,20332.0,20358.80859375
283,20362.0,20363.94140625,20372.0,20358.830078125
284,20362.0,20363.96484375,20348.0,20358.859375
285,20346.0,20363.98828125,20364.0,20358.890625
286,20338.0,20364.01171875,20356.0,20358.923828125
287,20346.0,20364.044921875,20372.0,20358.96484375
288,20330.0,20364.068359375,20364.0,20358.99609375
289,20354.0,20364.08984375,20348.0,20359.02734375
290,20338.0,20364.12109375,20356.0,20359.06640625
291,20354.0,20364.1640625,20364.0,20359.115234375
292,20362.0,20364.2109375,20372.0,20359.169921875
293,20378.0,20364.26171875,20348.0,20359.228515625
294,20362.0,20364.318359375,20364.0,20359.291015625
295,20362.0,20364.390625,20340.0,20359.37109375
296,20330.0,20364.4609375,20356.0,20359.44921875
297,20370.0,20364.5234375,20348.0,20359.51953125
298,20362.0,20364.58984375,20356.0,20359.59375
299,20362.0,20364.66015625,20356.0,20359.67578125
300,20346.0,20364.734375,20356.0,20359.755859375
301,20354.0,20364.818359375,20356.0,20359.84765625
302,20362.0,20364.89453125,20348.0,20359.931640625
303,20362.0,20364.978515625,20364.0,20360.0234375
304,20330.0,20365.048828125,20364.0,20360.1015625
305,20346.0,20365.107421875,20364.0,20360.166015625
306,20346.0,20365.173828125,20348.0,20360.240234375
307,20338.0,20365.23046875,20348.0,20360.3046875
308,20338.0,20365.296875,20340.0,20360.37890625
309,20362.0,20365.36328125,20356.0,20360.453125
310,20362.0,20365.4375,20364.0,20360.53515625
311,20354.0,20365.5078125,20340.0,20360.615234375
312,20354.0,20365.58203125,20380.0,20360.6953125
313,20362.0,20365.65625,20348.0,20360.775390625
314,20338.0,20365.740234375,20356.0,20360.8671875
315,20338.0,20365.82421875,20380.0,20360.95703125
316,20346.0,20365.91015625,20356.0,20361.05078125
317,20346.0,20365.99609375,20356.0,20361.142578125
318,20354.0,20366.08203125,20364.0,20361.23828125
319,20346.0,20366.16796875,20340.0,20361.33203125
320,20338.0,20366.25,20372.0,20361.421875
321,20354.0,20366.328125,20356.0,20361.51171875
322,20362.0,20366.412109375,20364.0,20361.60546875
323,20346.0,20366.4921875,20380.0,20361.697265625
324,20362.0,20366.578125,20372.0,20361.79296875
325,20370.0,20366.6640625,20372.0,20361.888671875
326,20362.0,20366.751953125,20348.0,20361.986328125
327,20370.0,20366.837890625,20356.0,20362.080078125
328,20346.0,20366.921875,20364.0,20362.169921875
329,20346.0,20367.001953125,20348.0,20362.2578125
330,20362.0,20367.0859375,20364.0,20362.349609375
331,20354.0,20367.166015625,20356.0,20362.43359375
332,20378.0,20367.248046875,20356.0,20362.51953125
333,20362.0,20367.32421875,20364.0,20362.599609375
334,20362.0,20367.404296875,20356.0,20362.6796875
335,20378.0,20367.482421875,20356.0,20362.755859375
336,20354.0,20367.560546875,20348.0,20362.8359375
337,20354.0,20367.6484375,20388.0,20362.92578125
338,20378.0,20367.734375,20380.0,20363.01171875
339,20362.0,20367.82421875,20348.0,20363.103515625
340,20346.0,20367.91015625,20356.0,20363.19140625
341,20370.0,20367.998046875,20348.0,20363.27734375
342,20362.0,20368.08203125,20348.0,20363.359375
343,20346.0,20368.1640625,20372.0,20363.4375
344,20362.0,20368.248046875,20372.0,20363.51953125
345,20354.0,20368.333984375,20356.0,20363.603515625
346,20362.0,20368.4140625,20356.0,20363.6796875
347,20346.0,20368.48828125,20364.0,20363.75
348,20386.0,20368.5625,20364.0,20363.818359375
349,20378.0,20368.630859375,20372.0,20363.876953125
350,20394.0,20368.6953125,20380.0,20363.935546875
351,20346.0,20368.748046875,20364.0,20363.98046875
352,20338.0,20368.8046875,20356.0,20364.033203125
353,20378.0,20368.8671875,20396.0,20364.09765625
354,20338.0,20368.92578125,20348.0,20364.15234375
355,20370.0,20368.978515625,20348.0,20364.205078125
356,20370.0,20369.029296875,20356.0,20364.25390625
357,20378.0,20369.072265625,20348.0,20364.29296875
358,20362.0,20369.115234375,20380.0,20364.33203125
359,20346.0,20369.14453125,20372.0,20364.353515625
360,20362.0,20369.173828125,20364.0,20364.375
361,20362.0,20369.212890625,20364.0,20364.40625
362,20346.0,20369.25,20348.0,20364.43359375
363,20370.0,20369.28125,20356.0,20364.45703125
364,20362.0,20369.3125,20364.0,20364.4765625
365,20362.0,20369.3359375,20388.0,20364.486328125
366,20330.0,20369.36328125,20364.0,20364.50390625
367,20362.0,20369.380859375,20364.0,20364.5078125
368,20370.0,20369.40234375,20380.0,20364.51953125
369,20378.0,20369.4296875,20348.0,20364.5390625
370,20378.0,20369.45703125,20364.0,20364.552734375
371,20378.0,20369.482421875,20364.0,20364.56640625
372,20362.0,20369.505859375,20372.0,20364.57421875
373,20354.0,20369.529296875,20364.0,20364.58203125
374,20346.0,20369.55078125,20388.0,20364.5859375
375,20370.0,20369.572265625,20364.0,20364.58984375
376,20378.0,20369.59375,20348.0,20364.591796875
377,20378.0,20369.609375,20348.0,20364.591796875
378,20378.0,20369.625,20356.0,20364.5859375
379,20346.0,20369.640625,20372.0,20364.58203125
380,20378.0,20369.65625,20364.0,20364.57421875
381,20338.0,20369.677734375,20364.0,20364.57421875
382,20354.0,20369.697265625,20388.0,20364.5703125
383,20354.0,20369.724609375,20364.0,20364.576171875
384,20346.0,20369.75390625,20396.0,20364.583984375
385,20346.0,20369.7734375,20364.0,20364.583984375
386,20362.0,20369.794921875,20372.0,20364.58203125
387,20362.0,20369.8203125,20372.0,20364.587890625
388,20362.0,20369.84375,20348.0,20364.58984375
389,20346.0,20369.875,20364.0,20364.6015625
390,20346.0,20369.90234375,20372.0,20364.607421875
391,20362.0,20369.94921875,20388.0,20364.6328125
392,20370.0,20369.9921875,20364.0,20364.658203125
393,20378.0,20370.02734375,20364.0,20364.671875
394,20338.0,20370.0625,20388.0,20364.6875
395,20338.0,20370.107421875,20372.0,20364.712890625
396,20354.0,20370.1484375,20380.0,20364.734375
397,20386.0,20370.205078125,20348.0,20364.7734375
398,20354.0,20370.255859375,20356.0,20364.80859375
399,20362.0,20370.3203125,20372.0,20364.859375
400,20354.0,20370.384765625,20372.0,20364.91015625
401,20338.0,20370.4296875,20372.0,20364.939453125
402,20362.0,20370.478515625,20348.0,20364.97265625
403,20362.0,20370.521484375,20364.0,20365.001953125
404,20362.0,20370.56640625,20364.0,20365.03125
405,20346.0,20370.611328125,20380.0,20365.064453125
406,20346.0,20370.65625,20388.0,20365.095703125
407,20370.0,20370.7109375,20372.0,20365.13671875
408,20346.0,20370.76171875,20372.0,20365.177734375
409,20346.0,20370.81640625,20372.0,20365.22265625
410,20370.0,20370.869140625,20372.0,20365.263671875
411,20362.0,20370.931640625,20364.0,20365.314453125
412,20354.0,20370.9921875,20356.0,20365.365234375
413,20354.0,20371.056640625,20372.0,20365.421875
414,20354.0,20371.12109375,20364.0,20365.474609375
415,20346.0,20371.1875,20356.0,20365.53125
416,20362.0,20371.25390625,20380.0,20365.578125
417,20370.0,20371.306640625,20380.0,20365.61328125
418,20386.0,20371.36328125,20372.0,20365.654296875
419,20370.0,20371.41015625,20380.0,20365.681640625
420,20370.0,20371.4609375,20372.0,20365.71484375
421,20370.0,20371.51171875,20356.0,20365.75
422,20354.0,20371.5625,20372.0,20365.7890625
423,20362.0,20371.61328125,20372.0,20365.822265625
424,20338.0,20371.662109375,20380.0,20365.859375
425,20338.0,20371.712890625,20348.0,20365.89453125
426,20346.0,20371.763671875,20348.0,20365.9375
427,20378.0,20371.81640625,20348.0,20365.98046875
428,20354.0,20371.8671875,20348.0,20366.0234375
429,20346.0,20371.91796875,20364.0,20366.068359375
430,20362.0,20371.966796875,20372.0,20366.109375
431,20354.0,20372.01953125,20356.0,20366.15625
432,20370.0,20372.068359375,20356.0,20366.1875
433,20354.0,20372.1171875,20364.0,20366.22265625
434,20362.0,20372.16796875,20340.0,20366.265625
435,20362.0,20372.224609375,20372.0,20366.310546875
436,20378.0,20372.28125,20372.0,20366.36328125
437,20346.0,20372.337890625,20372.0,20366.416015625
438,20362.0,20372.396484375,20364.0,20366.474609375
439,20346.0,20372.45703125,20356.0,20366.537109375
440,20378.0,20372.513671875,20348.0,20366.59375
441,20346.0,20372.5703125,20364.0,20366.650390625
442,20362.0,20372.62890625,20380.0,20366.71484375
443,20362.0,20372.6875,20340.0,20366.77734375
444,20346.0,20372.74609375,20356.0,20366.84375
445,20362.0,20372.802734375,20364.0,20366.91015625
446,20378.0,20372.859375,20356.0,20366.9765625
447,20346.0,20372.91015625,20356.0,20367.041015625
448,20354.0,20372.9609375,20388.0,20367.09765625
449,20354.0,20373.013671875,20380.0,20367.154296875
450,20346.0,20373.06640625,20364.0,20367.216796875
451,20362.0,20373.1171875,20372.0,20367.2734375
452,20346.0,20373.166015625,20364.0,20367.33203125
453,20362.0,20373.2109375,20372.0,20367.38671875
454,20370.0,20373.2578125,20380.0,20367.4453125
455,20338.0,20373.29296875,20380.0,20367.49609375
456,20362.0,20373.330078125,20364.0,20367.546875
457,20362.0,20373.37109375,20356.0,20367.6015625
458,20362.0,20373.412109375,20364.0,20367.65625
459,20346.0,20373.44921875,20356.0,20367.708984375
460,20370.0,20373.484375,20364.0,20367.76171875
461,20362.0,20373.513671875,20388.0,20367.80859375
462,20378.0,20373.5390625,20364.0,20367.8515625
463,20362.0,20373.556640625,20380.0,20367.888671875
464,20354.0,20373.572265625,20364.0,20367.921875
465,20362.0,20373.59375,20364.0,20367.95703125
466,20378.0,20373.61328125,20372.0,20367.9921875
467,20346.0,20373.6328125,20356.0,20368.0234375
468,20362.0,20373.654296875,20348.0,20368.05859375
469,20362.0,20373.673828125,20364.0,20368.09375
470,20362.0,20373.69140625,20356.0,20368.125
471,20370.0,20373.70703125,20348.0,20368.15625
472,20370.0,20373.71875,20364.0,20368.18359375
473,20378.0,20373.7265625,20388.0,20368.20703125
474,20362.0,20373.740234375,20372.0,20368.236328125
475,20346.0,20373.75,20348.0,20368.26171875
476,20370.0,20373.7578125,20388.0,20368.287109375
477,20354.0,20373.765625,20388.0,20368.30859375
478,20346.0,20373.779296875,20364.0,20368.341796875
